,r_id,veg_class
24750,79324,0
24751,19061,1
24752,220664,1
24753,26389,0
24754,219765,0
24755,222977,0
24756,116391,0
24757,95509,0
24758,244652,0
24759,215681,2
24760,224677,0
24761,318864,2
24762,108746,0
24763,280722,0
24764,365216,0
24765,92707,1
24766,302854,0
24767,207887,1
24768,240719,2
24769,146553,0
24770,17718,0
24771,9868,2
24772,33770,0
24773,9055,0
24774,263179,0
24775,19853,0
24776,231929,1
24777,50281,0
24778,510000,0
24779,391770,2
24780,218528,0
24781,139546,1
24782,3285,2
24783,88867,0
24784,213290,1
24785,203,0
24786,92316,0
24787,368735,0
24788,257177,1
24789,243762,1
24790,405027,0
24791,241335,0
24792,151035,0
24793,316694,1
24794,145922,2
24795,62787,0
24796,470588,0
24797,119454,0
24798,113103,1
24799,304359,0
24800,5031,2
24801,37669,0
24802,179682,0
24803,57192,0
24804,97839,0
24805,330071,1
24806,35870,0
24807,274404,0
24808,248982,0
24809,147546,2
24810,171569,0
24811,10338,0
24812,107520,0
24813,10370,1
24814,221492,0
24815,413673,2
24816,15848,0
24817,48860,1
24818,457735,2
24819,99711,0
24820,14517,0
24821,412792,0
24822,97096,0
24823,15228,0
24824,349482,0
24825,34751,0
24826,134941,0
24827,21197,0
24828,25882,1
24829,117007,0
24830,72832,0
24831,39025,0
24832,225138,0
24833,438848,2
24834,115066,2
24835,6572,2
24836,184510,2
24837,67648,1
24838,279044,0
24839,37419,2
24840,386183,0
24841,189189,0
24842,194323,0
24843,18912,2
24844,11326,1
24845,226492,2
24846,189425,0
24847,62507,0
24848,150513,0
24849,45734,0
24850,22357,0
24851,8700,0
24852,3622,0
24853,142498,2
24854,385566,0
24855,175807,0
24856,113037,1
24857,372876,0
24858,299738,0
24859,43236,1
24860,158177,2
24861,63871,1
24862,194361,0
24863,295640,1
24864,61406,0
24865,255765,0
24866,305710,0
24867,95892,1
24868,417237,2
24869,347795,0
24870,343220,0
24871,57666,0
24872,16400,2
24873,185177,2
24874,83154,0
24875,383934,0
24876,64777,1
24877,156424,2
24878,223417,0
24879,41926,0
24880,505563,0
24881,334339,1
24882,123057,0
24883,218292,0
24884,98182,0
24885,177272,1
24886,123663,0
24887,121721,1
24888,128649,2
24889,356751,0
24890,21916,2
24891,144578,0
24892,116382,1
24893,97488,0
24894,15886,0
24895,161110,2
24896,361789,0
24897,25746,0
24898,51861,1
24899,95294,0
24900,43192,0
24901,421822,1
24902,226746,2
24903,13526,0
24904,288009,0
24905,340268,2
24906,148790,0
24907,23014,0
24908,33239,0
24909,125305,2
24910,93747,0
24911,371836,1
24912,302589,1
24913,2768,0
24914,281780,2
24915,17453,0
24916,142780,2
24917,259644,0
24918,374351,2
24919,51456,0
24920,198701,0
24921,210036,0
24922,58826,0
24923,410371,0
24924,48581,0
24925,47729,0
24926,222914,0
24927,11876,0
24928,12662,0
24929,505804,0
24930,24573,2
24931,57179,0
24932,487965,0
24933,66229,1
24934,223133,2
24935,110016,2
24936,46188,0
24937,208833,1
24938,136474,1
24939,493139,0
24940,283069,1
24941,121716,1
24942,137948,0
24943,332629,0
24944,120458,2
24945,187444,1
24946,345363,0
24947,495345,0
24948,97010,0
24949,299926,2
24950,4423,2
24951,16870,2
24952,134934,2
24953,39060,1
24954,252517,0
24955,392062,0
24956,371865,0
24957,159408,0
24958,9920,2
24959,261819,0
24960,82922,1
24961,13652,2
24962,8564,2
24963,107443,2
24964,55531,0
24965,162972,1
24966,273057,2
24967,99046,0
24968,383088,2
24969,41192,2
24970,205211,0
24971,134777,0
24972,114945,0
24973,315030,0
24974,302000,0
24975,24511,1
24976,164295,2
24977,4405,0
24978,204901,2
24979,371524,0
24980,26912,2
24981,240787,0
24982,33401,2
24983,113203,0
24984,113542,2
24985,170480,0
24986,413493,2
24987,36394,0
24988,461620,1
24989,7773,0
24990,450247,1
24991,102769,0
24992,115585,0
24993,6924,0
24994,462161,2
24995,428748,0
24996,249008,1
24997,65969,2
24998,258767,0
24999,169141,0
25000,458619,0
25001,158540,0
25002,34269,0
25003,47542,0
25004,456939,1
25005,76665,2
25006,44310,2
25007,495577,0
25008,222197,0
25009,25628,0
25010,443030,1
25011,192200,1
25012,3293,2
25013,77561,0
25014,10358,0
25015,51405,0
25016,174507,0
25017,17867,0
25018,201904,0
25019,13481,0
25020,341274,0
25021,232890,1
25022,353859,0
25023,106629,0
25024,269832,2
25025,424206,0
25026,25087,0
25027,87759,0
25028,179350,0
25029,75044,0
25030,132303,1
25031,43697,0
25032,114907,2
25033,457304,0
25034,423207,2
25035,95541,0
25036,86187,1
25037,270847,1
25038,8494,0
25039,110223,1
25040,478050,1
25041,61579,0
25042,338319,0
25043,362551,0
25044,317587,0
25045,403148,0
25046,36641,0
25047,373999,2
25048,393945,0
25049,196766,0
25050,61131,0
25051,292081,0
25052,220946,0
25053,404417,2
25054,30181,1
25055,176185,1
25056,33426,1
25057,68082,2
25058,151357,0
25059,308510,1
25060,253823,0
25061,13162,2
25062,188644,0
25063,227610,2
25064,290843,0
25065,393742,2
25066,121972,1
25067,72826,0
25068,162467,0
25069,306133,0
25070,182390,2
25071,308609,1
25072,105022,0
25073,107356,1
25074,173190,2
25075,114710,0
25076,149098,0
25077,404885,2
25078,31898,1
25079,229364,1
25080,473431,2
25081,51046,0
25082,276202,0
25083,51558,0
25084,285594,2
25085,362868,2
25086,88910,0
25087,215364,0
25088,216140,0
25089,26315,0
25090,180022,0
25091,78954,1
25092,51538,2
25093,248965,0
25094,264405,0
25095,333458,0
25096,61106,0
25097,667,0
25098,137695,1
25099,306506,0
25100,151260,0
25101,175027,0
25102,201382,0
25103,177519,1
25104,91624,0
25105,368569,0
25106,163141,0
25107,540263,2
25108,72297,0
25109,79283,0
25110,42231,0
25111,31609,0
25112,11234,1
25113,239868,0
25114,198,0
25115,72682,0
25116,31598,1
25117,120375,2
25118,166796,1
25119,116811,2
25120,215501,0
25121,42541,0
25122,14160,0
25123,145491,0
25124,249987,0
25125,117562,1
25126,155200,0
25127,474973,2
25128,8277,1
25129,456816,1
25130,117144,2
25131,324091,0
25132,21300,0
25133,189447,1
25134,28170,2
25135,219553,0
25136,265192,0
25137,96618,0
25138,91550,0
25139,349089,2
25140,499016,0
25141,13242,0
25142,179148,0
25143,261913,0
25144,19507,2
25145,254025,0
25146,247665,0
25147,376934,0
25148,53009,2
25149,273710,0
25150,120547,1
25151,227156,1
25152,276546,2
25153,92228,0
25154,36438,1
25155,234450,2
25156,360741,0
25157,347535,0
25158,95413,0
25159,238550,0
25160,528209,0
25161,490895,0
25162,114321,1
25163,51699,2
25164,341050,2
25165,19959,0
25166,430109,0
25167,79568,0
25168,495340,2
25169,242833,2
25170,214421,0
25171,116883,0
25172,466417,0
25173,218790,0
25174,482720,1
25175,393036,1
25176,117233,0
25177,156705,0
25178,204489,0
25179,205277,0
25180,142501,0
25181,117153,2
25182,390936,2
25183,143899,0
25184,117201,0
25185,146882,0
25186,234113,0
25187,361754,0
25188,171340,0
25189,492503,1
25190,257411,0
25191,71924,0
25192,179724,0
25193,47593,0
25194,122140,0
25195,163587,1
25196,10277,1
25197,200085,0
25198,269338,2
25199,422437,0
25200,315287,0
25201,238236,0
25202,96714,0
25203,305690,0
25204,130540,0
25205,88375,1
25206,8866,1
25207,98408,0
25208,283681,0
25209,174406,2
25210,312817,1
25211,144539,0
25212,321883,0
25213,431508,2
25214,135994,2
25215,229625,0
25216,95554,2
25217,243902,2
25218,72806,1
25219,307461,0
25220,5358,2
25221,503212,1
25222,172184,0
25223,109637,0
25224,139903,0
25225,17907,0
25226,198467,1
25227,340322,0
25228,231749,0
25229,398055,0
25230,199448,0
25231,442100,0
25232,303073,0
25233,264006,0
25234,342573,0
25235,364736,2
25236,371021,2
25237,369658,0
25238,309011,0
25239,130788,0
25240,140250,0
25241,428140,2
25242,242300,0
25243,225797,2
25244,205966,2
25245,419634,0
25246,128245,1
25247,42972,0
25248,351767,1
25249,131758,0
25250,27237,0
25251,146373,0
25252,228957,0
25253,451248,2
25254,67359,0
25255,25266,0
25256,274188,0
25257,36995,0
25258,73863,0
25259,268699,0
25260,225888,2
25261,11278,0
25262,391588,0
25263,223438,0
25264,243385,0
25265,6493,1
25266,274288,0
25267,6536,0
25268,226395,1
25269,49040,2
25270,384148,0
25271,177638,0
25272,104360,0
25273,29579,0
25274,41246,2
25275,294997,0
25276,82461,2
25277,189357,0
25278,94061,1
25279,352956,0
25280,481718,0
25281,40467,2
25282,130408,1
25283,427761,0
25284,119553,0
25285,47759,2
25286,63479,0
25287,153986,0
25288,113256,0
25289,169904,0
25290,285071,0
25291,135517,0
25292,61843,0
25293,24859,1
25294,119540,2
25295,143429,0
25296,135660,0
25297,132636,1
25298,441811,1
25299,14331,0
25300,69622,0
25301,275817,0
25302,318979,1
25303,373009,0
25304,281558,2
25305,32349,0
25306,362788,0
25307,239796,0
25308,347475,0
25309,81945,1
25310,19698,0
25311,149428,0
25312,454928,1
25313,173456,0
25314,32475,0
25315,108486,0
25316,177074,2
25317,287920,1
25318,86239,2
25319,72420,2
25320,332970,2
25321,465432,0
25322,78060,0
25323,58158,0
25324,6522,0
25325,294748,0
25326,365583,0
25327,234020,2
25328,322921,2
25329,106612,0
25330,336759,1
25331,159455,0
25332,302780,1
25333,18381,0
25334,92191,2
25335,16993,2
25336,65131,0
25337,376155,1
25338,206158,0
25339,154645,2
25340,67860,0
25341,226054,0
25342,241811,0
25343,216891,0
25344,493193,2
25345,236568,0
25346,31658,0
25347,232367,2
25348,239789,0
25349,131300,1
25350,344048,0
25351,25533,2
25352,62504,0
25353,214261,0
25354,404223,0
25355,142705,1
25356,111909,0
25357,38642,2
25358,19213,1
25359,20112,0
25360,94124,2
25361,218881,0
25362,24641,1
25363,271563,0
25364,41169,1
25365,502714,0
25366,80560,0
25367,441353,0
25368,135664,2
25369,30057,0
25370,10849,0
25371,204662,0
25372,22839,0
25373,392935,0
25374,13875,0
25375,31163,0
25376,63603,0
25377,392288,1
25378,16443,2
25379,299887,1
25380,81550,1
25381,186315,2
25382,303968,2
25383,232482,0
25384,130750,1
25385,296715,0
25386,83012,1
25387,126314,0
25388,407401,2
25389,136181,0
25390,253695,0
25391,132573,0
25392,225539,0
25393,56584,1
25394,23446,0
25395,391354,0
25396,105927,2
25397,192228,1
25398,16706,0
25399,367843,0
25400,97619,0
25401,47213,0
25402,336250,0
25403,347185,2
25404,219196,0
25405,244928,1
25406,72545,1
25407,135735,0
25408,377644,2
25409,313725,1
25410,267177,0
25411,50692,0
25412,117619,2
25413,118450,1
25414,76475,0
25415,247867,2
25416,16144,2
25417,149142,0
25418,356884,0
25419,187531,0
25420,338297,1
25421,412289,0
25422,47642,1
25423,234216,0
25424,137030,0
25425,78263,0
25426,43588,0
25427,156519,0
25428,68861,0
25429,140507,0
25430,83032,2
25431,473061,1
25432,453853,1
25433,293478,0
25434,239027,2
25435,282129,2
25436,173581,0
25437,398670,2
25438,401632,0
25439,47301,0
25440,49198,2
25441,8088,1
25442,38077,0
25443,333673,0
25444,415406,0
25445,124299,0
25446,20265,1
25447,483548,0
25448,109385,1
25449,45710,1
25450,160280,0
25451,299527,0
25452,28529,0
25453,276298,1
25454,220977,0
25455,43824,0
25456,295727,2
25457,454670,0
25458,56558,0
25459,84032,1
25460,254068,0
25461,307536,1
25462,155174,1
25463,480953,0
25464,63481,0
25465,100164,0
25466,64807,0
25467,213426,1
25468,91511,1
25469,16781,0
25470,245624,0
25471,415972,2
25472,223393,1
25473,147365,0
25474,524873,1
25475,59785,1
25476,51616,1
25477,20296,0
25478,30862,0
25479,313388,2
25480,149696,1
25481,172160,0
25482,331935,1
25483,211109,1
25484,295441,0
25485,177372,0
25486,321509,1
25487,174478,1
25488,66791,0
25489,219806,2
25490,428567,0
25491,450249,2
25492,105861,1
25493,88733,2
25494,13939,0
25495,14201,0
25496,62542,0
25497,50449,1
25498,26420,0
25499,76158,1
25500,153953,0
25501,11136,0
25502,116887,0
25503,99699,0
25504,447120,0
25505,52842,2
25506,31394,0
25507,44022,2
25508,270966,0
25509,275276,1
25510,276501,0
25511,32290,0
25512,216166,0
25513,27951,1
25514,57118,2
25515,100820,2
25516,499458,2
25517,108830,0
25518,197091,0
25519,294012,0
25520,43111,0
25521,241596,0
25522,327233,2
25523,4734,1
25524,7025,1
25525,381302,0
25526,81317,0
25527,42382,2
25528,36153,0
25529,42698,0
25530,115580,0
25531,153170,0
25532,13370,0
25533,224795,0
25534,20832,2
25535,185770,0
25536,325824,0
25537,159554,2
25538,70534,0
25539,174825,0
25540,342773,2
25541,67802,1
25542,342422,0
25543,172290,2
25544,161039,0
25545,234715,0
25546,365334,1
25547,400571,2
25548,252601,0
25549,126394,0
25550,153192,0
25551,179548,0
25552,188098,0
25553,459929,0
25554,221629,2
25555,286104,1
25556,164937,1
25557,335132,1
25558,20863,1
25559,28501,2
25560,212081,1
25561,46775,0
25562,265885,0
25563,120445,0
25564,238164,2
25565,38391,0
25566,324579,0
25567,60714,0
25568,128999,0
25569,23432,2
25570,286649,0
25571,289107,2
25572,383599,0
25573,133091,1
25574,276779,0
25575,188188,0
25576,386036,2
25577,258828,0
25578,114582,0
25579,353388,0
25580,138156,0
25581,166648,1
25582,61040,0
25583,399238,0
25584,305672,0
25585,116073,0
25586,25022,0
25587,144711,0
25588,109926,0
25589,107986,0
25590,72603,2
25591,50789,0
25592,41426,0
25593,86109,1
25594,257812,0
25595,44453,0
25596,189851,0
25597,463317,0
25598,240118,1
25599,90730,1
25600,77136,0
25601,204134,0
25602,524815,0
25603,41374,0
25604,279084,0
25605,20235,0
25606,109650,0
25607,93702,0
25608,41167,1
25609,212159,0
25610,329491,0
25611,337680,0
25612,32547,1
25613,154128,2
25614,103468,0
25615,227290,2
25616,256976,2
25617,280382,0
25618,375059,0
25619,366582,2
25620,45492,2
25621,346645,0
25622,259023,0
25623,59487,2
25624,85301,0
25625,337278,2
25626,301228,0
25627,433778,0
25628,168333,1
25629,31436,0
25630,105454,0
25631,323846,0
25632,356810,0
25633,182488,2
25634,263305,0
25635,228284,0
25636,20283,2
25637,371653,1
25638,47382,2
25639,106787,1
25640,215909,0
25641,322527,1
25642,276314,2
25643,13232,1
25644,267898,0
25645,109353,0
25646,119967,2
25647,83666,0
25648,56451,1
25649,39689,0
25650,32188,2
25651,26379,0
25652,114288,0
25653,18960,0
25654,36009,1
25655,238688,1
25656,221299,1
25657,16266,0
25658,411513,0
25659,101198,2
25660,88204,2
25661,105627,0
25662,10501,2
25663,109548,2
25664,34695,2
25665,20857,1
25666,280086,1
25667,55633,1
25668,81807,0
25669,327549,0
25670,174035,0
25671,513440,0
25672,494278,2
25673,332302,0
25674,16220,0
25675,282375,0
25676,15810,2
25677,499001,0
25678,270101,2
25679,259496,2
25680,385786,0
25681,45368,1
25682,265737,0
25683,102151,0
25684,53919,0
25685,144908,0
25686,79989,0
25687,26039,1
25688,121874,1
25689,173077,1
25690,373460,2
25691,504710,0
25692,415458,0
25693,37685,2
25694,29008,0
25695,459810,0
25696,134650,0
25697,9545,1
25698,301008,0
25699,14899,0
25700,493822,1
25701,104265,0
25702,339531,0
25703,104630,2
25704,66073,2
25705,67941,0
25706,450153,0
25707,118368,1
25708,56945,0
25709,365773,0
25710,386319,0
25711,359774,0
25712,109619,0
25713,23161,0
25714,118058,0
25715,121668,0
25716,363145,0
25717,267839,0
25718,278324,0
25719,188633,0
25720,103303,2
25721,174084,0
25722,282235,1
25723,279216,0
25724,306297,0
25725,274204,0
25726,67536,0
25727,96858,0
25728,11704,0
25729,61801,0
25730,326278,1
25731,175366,0
25732,242658,0
25733,32482,1
25734,96094,0
25735,66268,0
25736,34712,0
25737,80637,2
25738,456533,2
25739,23481,0
25740,252333,1
25741,94547,0
25742,202142,0
25743,375894,0
25744,321483,2
25745,91328,0
25746,26901,0
25747,234073,0
25748,29762,0
25749,19962,2
25750,21975,1
25751,103020,0
25752,458089,1
25753,170959,0
25754,381328,0
25755,28649,1
25756,221887,1
25757,351592,2
25758,237584,0
25759,459128,0
25760,391888,1
25761,294403,0
25762,420690,0
25763,53533,0
25764,174276,0
25765,135290,2
25766,469359,0
25767,306748,1
25768,47961,2
25769,112725,0
25770,220709,1
25771,100408,1
25772,369116,0
25773,336628,0
25774,298027,0
25775,126389,1
25776,199312,0
25777,366301,2
25778,26954,0
25779,62567,0
25780,183032,0
25781,463999,1
25782,438624,0
25783,184728,0
25784,339032,0
25785,171544,1
25786,179448,1
25787,213647,0
25788,58139,1
25789,227042,2
25790,383647,0
25791,187584,0
25792,242864,2
25793,348685,2
25794,38782,0
25795,272223,0
25796,46866,0
25797,160070,1
25798,7904,0
25799,26155,0
25800,73527,2
25801,41085,1
25802,182707,1
25803,128648,2
25804,223548,1
25805,166986,2
25806,107973,0
25807,286627,0
25808,60939,1
25809,174485,1
25810,428649,0
25811,331060,0
25812,153466,2
25813,165505,0
25814,15258,1
25815,164435,0
25816,34528,2
25817,305388,0
25818,92090,0
25819,184013,1
25820,44782,0
25821,221303,0
25822,448886,0
25823,22877,1
25824,254952,0
25825,403520,0
25826,184763,1
25827,154636,0
25828,113696,0
25829,41615,1
25830,268647,1
25831,215720,2
25832,456573,0
25833,61137,0
25834,195164,2
25835,21178,0
25836,108955,0
25837,236887,2
25838,204309,0
25839,176011,0
25840,25924,0
25841,289133,1
25842,145478,2
25843,264563,0
25844,236822,0
25845,61574,0
25846,394303,1
25847,33251,0
25848,86880,1
25849,298216,0
25850,92276,2
25851,407748,1
25852,44085,2
25853,192123,1
25854,148334,2
25855,229,0
25856,65923,1
25857,166153,2
25858,81711,1
25859,391996,0
25860,99165,1
25861,359462,1
25862,38416,1
25863,248297,0
25864,264244,0
25865,328324,1
25866,278256,0
25867,210258,1
25868,70093,0
25869,94065,0
25870,141198,0
25871,288868,0
25872,77859,0
25873,130619,1
25874,406097,1
25875,76073,0
25876,312567,0
25877,312101,1
25878,346292,0
25879,70920,0
25880,262045,2
25881,377969,0
25882,29366,0
25883,373526,2
25884,129372,2
25885,69298,1
25886,257053,0
25887,420314,2
25888,296370,0
25889,195237,0
25890,320470,0
25891,410169,2
25892,308342,1
25893,271762,0
25894,134245,0
25895,122169,0
25896,96347,0
25897,302650,0
25898,206263,0
25899,505338,0
25900,215493,1
25901,114832,2
25902,289275,0
25903,308788,2
25904,417848,0
25905,125749,0
25906,98197,0
25907,447113,0
25908,209963,2
25909,106441,1
25910,195596,2
25911,194512,1
25912,59183,0
25913,210724,2
25914,339095,1
25915,58201,2
25916,173710,2
25917,142407,0
25918,18523,1
25919,47422,0
25920,257982,0
25921,130318,2
25922,42547,0
25923,51233,0
25924,61289,0
25925,220460,0
25926,274516,0
25927,64716,0
25928,157939,0
25929,374987,0
25930,320074,0
25931,103911,2
25932,276324,0
25933,280211,1
25934,66037,0
25935,12914,0
25936,80247,1
25937,57707,0
25938,426727,2
25939,306088,2
25940,120024,0
25941,503182,2
25942,430293,2
25943,233168,1
25944,133846,0
25945,11800,2
25946,27108,0
25947,24336,1
25948,42585,0
25949,4237,0
25950,266161,0
25951,235076,2
25952,146766,2
25953,177908,0
25954,156238,2
25955,86664,0
25956,426791,1
25957,68171,2
25958,75960,2
25959,207798,2
25960,113427,0
25961,77836,0
25962,124132,0
25963,268616,0
25964,151036,0
25965,86586,0
25966,188207,0
25967,53538,2
25968,375676,0
25969,34254,0
25970,95335,0
25971,232525,0
25972,113300,2
25973,245403,2
25974,133599,2
25975,16187,0
25976,341512,0
25977,23289,2
25978,57569,2
25979,131737,0
25980,425666,0
25981,27859,0
25982,376262,0
25983,78156,0
25984,484273,0
25985,377789,0
25986,416497,0
25987,12113,0
25988,298576,2
25989,503122,0
25990,169739,2
25991,454768,0
25992,215307,2
25993,115887,0
25994,95104,0
25995,203637,2
25996,477559,0
25997,352040,0
25998,402385,0
25999,363020,0
26000,81890,0
26001,110206,2
26002,322388,2
26003,235685,1
26004,275697,0
26005,370643,0
26006,317582,0
26007,311973,0
26008,54966,1
26009,286293,1
26010,224122,0
26011,180508,0
26012,308163,2
26013,144715,1
26014,5030,0
26015,30013,0
26016,456896,1
26017,137164,0
26018,366166,0
26019,411041,1
26020,289426,2
26021,38427,1
26022,97135,0
26023,36744,0
26024,68970,0
26025,177543,1
26026,40745,0
26027,439124,2
26028,116295,2
26029,127204,0
26030,153549,0
26031,91160,0
26032,124395,2
26033,372686,0
26034,283807,1
26035,117342,1
26036,441703,0
26037,456817,1
26038,107054,2
26039,106864,1
26040,31710,1
26041,112649,0
26042,251957,0
26043,193577,0
26044,147033,2
26045,535831,0
26046,32055,0
26047,444683,0
26048,42992,0
26049,186339,0
26050,14135,2
26051,343559,1
26052,150345,1
26053,243805,0
26054,100724,0
26055,13613,0
26056,413730,0
26057,133865,2
26058,92075,2
26059,151740,0
26060,152791,0
26061,154734,0
26062,241154,2
26063,221722,2
26064,202433,2
26065,138566,1
26066,46217,0
26067,90089,0
26068,108736,2
26069,275124,0
26070,293590,0
26071,272736,1
26072,244445,0
26073,218981,0
26074,329130,0
26075,121801,0
26076,271874,1
26077,159619,1
26078,51833,0
